Class,Date,Id,Name,TagBased,UserId
3,2011-09-18T07:08:25.343,2033,Scholar,False,614
3,2011-09-18T07:58:26.887,2034,Student,False,833
3,2011-09-18T11:23:33.493,2035,Nice Answer,False,65
3,2011-09-18T11:23:33.587,2036,Teacher,False,614
3,2011-09-18T12:08:34.743,2037,Self-Learner,False,614
3,2011-09-18T12:08:34.837,2038,Teacher,False,834
2,2011-09-18T12:13:35.530,2039,Necromancer,False,788
3,2011-09-18T14:03:57.567,2040,Teacher,False,835
3,2011-09-18T15:04:11.057,2041,Scholar,False,833
3,2011-09-18T16:14:34.060,2042,Autobiographer,False,835
3,2011-09-18T17:14:47.863,2043,Autobiographer,False,836
3,2011-09-18T17:14:48.457,2044,Supporter,False,836
3,2011-09-19T04:59:39.520,2045,Autobiographer,False,838
3,2011-09-19T08:00:22.827,2046,Student,False,838
3,2011-09-19T08:00:22.887,2047,Teacher,False,838
3,2011-09-19T08:20:30.000,2048,Teacher,False,220
3,2011-09-19T08:55:38.243,2049,Supporter,False,838
2,2011-09-19T10:21:02.830,2050,Necromancer,False,220
3,2011-09-19T10:21:03.047,2051,Scholar,False,81
3,2011-09-19T14:36:56.673,2052,Scholar,False,402
3,2011-09-19T14:52:03.207,2053,Nice Question,False,140
3,2011-09-19T17:22:09.660,2054,Nice Answer,False,19
2,2011-09-19T17:42:09.567,2055,Enlightened,False,19
2,2011-09-19T17:52:09.690,2056,Necromancer,False,838
3,2011-09-19T19:37:09.207,2057,Nice Question,False,10
3,2011-09-19T21:27:11.460,2058,Student,False,843
2,2011-09-19T21:32:11.267,2059,Necromancer,False,140
3,2011-09-20T02:32:21.477,2060,Autobiographer,False,844
3,2011-09-20T02:32:22.413,2061,Supporter,False,844
3,2011-09-20T09:00:39.480,2062,Quorum,False,693
3,2011-09-20T11:03:18.937,2063,Analytical,False,19
3,2011-09-20T11:18:19.457,2064,Supporter,False,845
3,2011-09-20T11:23:19.420,2065,Student,False,115
3,2011-09-20T12:18:31.233,2066,Scholar,False,815
3,2011-09-20T15:34:04.157,2067,Editor,False,489
3,2011-09-20T15:49:04.710,2068,Student,False,489
3,2011-09-20T16:39:06.563,2069,Nice Answer,False,26
3,2011-09-20T16:39:06.563,2070,Nice Answer,False,102
3,2011-09-20T16:39:06.580,2071,Nice Answer,False,104
3,2011-09-20T16:54:06.773,2072,Suffrage,False,134
3,2011-09-20T17:14:07.597,2073,Revival,False,693
2,2011-09-20T17:19:07.230,2074,Good Answer,False,54
3,2011-09-20T19:54:07.120,2075,Autobiographer,False,846
3,2011-09-20T19:59:07.627,2076,Supporter,False,846
3,2011-09-20T20:34:07.570,2077,Student,False,738
3,2011-09-21T00:29:09.870,2078,Analytical,False,657
3,2011-09-21T00:29:10.087,2079,Critic,False,657
3,2011-09-21T05:59:11.123,2080,Autobiographer,False,820
3,2011-09-21T06:04:11.253,2081,Editor,False,514
3,2011-09-21T07:29:20.243,2082,Investor,False,19
2,2011-09-21T09:04:47.123,2083,Necromancer,False,788
3,2011-09-21T12:15:20.990,2084,Autobiographer,False,847
3,2011-09-21T14:30:50.410,2085,Autobiographer,False,848
3,2011-09-21T16:36:33.170,2086,Critic,False,307
3,2011-09-21T16:41:32.973,2087,Autobiographer,False,849
3,2011-09-21T16:41:33.770,2088,Supporter,False,849
3,2011-09-21T17:36:49.497,2089,Autobiographer,False,850
3,2011-09-21T20:42:05.547,2090,Student,False,723
3,2011-09-21T21:26:04.460,2091,Supporter,False,851
3,2011-09-21T21:40:56.373,2092,Nice Question,False,183
3,2011-09-21T21:50:56.480,2093,Supporter,False,833
3,2011-09-22T01:16:45.563,2094,Student,False,788
3,2011-09-22T05:27:41.297,2095,Scholar,False,738
3,2011-09-22T05:27:41.483,2096,Teacher,False,853
3,2011-09-22T05:27:41.483,2097,Teacher,False,854
3,2011-09-22T05:47:41.093,2098,Nice Answer,False,101
3,2011-09-22T05:47:41.420,2099,Student,False,852
2,2011-09-22T05:52:40.740,2100,Civic Duty,False,693
3,2011-09-22T07:43:07.140,2101,Autobiographer,False,855
3,2011-09-22T08:13:11.880,2102,Student,False,845
3,2011-09-22T08:18:11.717,2103,Editor,False,845
3,2011-09-22T09:13:24.933,2104,Nice Answer,False,19
3,2011-09-22T09:38:33.580,2105,Mortarboard,False,853
3,2011-09-22T10:18:37.447,2106,Autobiographer,False,856
3,2011-09-22T12:59:20.357,2107,Scholar,False,788
3,2011-09-22T15:19:55.523,2109,Scholar,False,489
3,2011-09-22T15:30:04.993,2110,Commentator,False,489
3,2011-09-22T16:15:24.370,2111,Scholar,False,852
3,2011-09-22T16:15:24.417,2112,Supporter,False,852
3,2011-09-22T16:25:27.973,2113,Autobiographer,False,857
3,2011-09-22T18:10:58.177,2114,Supporter,False,858
3,2011-09-22T18:41:09.407,2115,Autobiographer,False,859
3,2011-09-22T18:51:09.903,2116,Nice Question,False,534
3,2011-09-22T19:01:18.000,2117,Nice Answer,False,75
3,2011-09-22T19:01:18.453,2118,Supporter,False,859
3,2011-09-22T19:06:18.633,2119,Teacher,False,858
3,2011-09-22T19:31:30.917,2120,Student,False,859
3,2011-09-22T20:11:40.460,2121,Teacher,False,860
3,2011-09-22T21:27:29.713,2122,Commentator,False,788
2,2011-09-22T21:27:30.023,2123,Necromancer,False,788
3,2011-09-22T22:37:32.187,2124,Scholar,False,859
3,2011-09-22T22:57:32.060,2125,Editor,False,859
3,2011-09-23T01:43:06.363,2126,Autobiographer,False,864
3,2011-09-23T05:23:59.327,2127,Critic,False,28
3,2011-09-23T06:44:22.430,2128,Critic,False,793
3,2011-09-23T07:04:32.883,2129,Scholar,False,723
3,2011-09-23T07:04:32.930,2130,Supporter,False,723
2,2011-09-23T07:09:32.640,2131,Enthusiast,False,693
3,2011-09-23T09:25:01.000,2132,Nice Answer,False,108
3,2011-09-23T09:25:01.013,2133,Nice Question,False,101
3,2011-09-23T11:35:38.087,2134,Nice Question,False,693
3,2011-09-23T11:55:38.210,2135,Critic,False,73
3,2011-09-23T13:26:02.493,2136,Supporter,False,394
2,2011-09-23T14:16:17.980,2137,Strunk & White,False,108
3,2011-09-23T16:31:56.117,2138,Autobiographer,False,763
3,2011-09-23T22:58:58.120,2139,Peer Pressure,False,833
2,2011-09-24T00:09:17.817,2140,Necromancer,False,788
3,2011-09-24T06:46:20.820,2141,Autobiographer,False,786
3,2011-09-24T12:02:41.177,2142,Self-Learner,False,140
3,2011-09-24T12:27:54.227,2143,Student,False,869
3,2011-09-24T14:43:35.080,2144,Teacher,False,36
3,2011-09-24T16:49:13.317,2145,Nice Question,False,396
3,2011-09-24T16:54:13.167,2146,Nice Answer,False,101
3,2011-09-24T19:55:09.890,2147,Editor,False,109
3,2011-09-24T22:21:28.933,2148,Supporter,False,869
3,2011-09-25T03:27:35.860,2149,Supporter,False,873
3,2011-09-25T08:08:46.057,2150,Student,False,874
2,2011-09-25T20:27:27.023,2151,Necromancer,False,583
3,2011-09-26T00:58:33.943,2152,Autobiographer,False,876
3,2011-09-26T01:48:40.260,2153,Student,False,876
3,2011-09-26T02:38:52.687,2154,Nice Question,False,845
3,2011-09-26T05:24:42.200,2155,Teacher,False,875
3,2011-09-26T12:06:37.050,2156,Nice Question,False,876
3,2011-09-26T18:39:00.453,2157,Autobiographer,False,878
3,2011-09-26T18:54:00.710,2158,Student,False,524
3,2011-09-26T19:04:13.500,2159,Student,False,878
3,2011-09-26T19:09:13.570,2160,Teacher,False,880
3,2011-09-26T19:34:23.950,2161,Supporter,False,878
3,2011-09-26T20:19:36.030,2162,Editor,False,738
3,2011-09-26T20:19:36.340,2163,Supporter,False,524
3,2011-09-26T21:31:50.717,2164,Supporter,False,264
3,2011-09-26T21:56:40.210,2165,Teacher,False,264
3,2011-09-26T22:01:40.420,2166,Promoter,False,396
3,2011-09-26T22:16:40.583,2167,Supporter,False,876
2,2011-09-26T23:31:55.203,2168,Taxonomist,False,64
3,2011-09-27T00:26:55.470,2169,Nice Question,False,28
3,2011-09-27T00:26:55.923,2170,Teacher,False,882
3,2011-09-27T04:48:05.543,2171,Scholar,False,878
3,2011-09-27T05:08:04.297,2172,Student,False,882
3,2011-09-27T08:48:59.173,2173,Nice Answer,False,22
3,2011-09-27T10:54:28.767,2174,Nice Question,False,396
3,2011-09-27T12:35:00.723,2175,Supporter,False,835
3,2011-09-27T12:45:00.800,2176,Teacher,False,883
3,2011-09-27T14:50:33.683,2177,Scholar,False,826
3,2011-09-27T16:41:07.610,2178,Critic,False,396
3,2011-09-27T17:06:12.780,2179,Teacher,False,843
3,2011-09-27T17:11:12.770,2180,Scholar,False,843
3,2011-09-27T17:31:13.283,2181,Editor,False,884
3,2011-09-27T17:51:26.247,2182,Student,False,884
3,2011-09-27T18:16:34.897,2183,Self-Learner,False,843
3,2011-09-27T21:02:33.220,2184,Nice Answer,False,147
3,2011-09-27T23:33:53.223,2185,Supporter,False,818
1,2011-09-28T00:29:02.773,2186,Fanatic,False,26
3,2011-09-28T01:39:21.897,2187,Scholar,False,772
1,2011-09-28T05:50:15.510,2188,Fanatic,False,19
3,2011-09-28T07:55:49.097,2189,Self-Learner,False,678
1,2011-09-28T11:26:40.970,2190,Fanatic,False,46
3,2011-09-28T12:46:59.310,2191,Scholar,False,678
3,2011-09-28T15:32:29.273,2193,Promoter,False,876
3,2011-09-28T16:57:29.197,2195,Scholar,False,884
3,2011-09-28T16:57:29.307,2196,Supporter,False,884
3,2011-09-28T18:17:31.153,2197,Autobiographer,False,888
3,2011-09-28T18:17:32.057,2198,Supporter,False,888
3,2011-09-28T18:27:31.500,2199,Nice Answer,False,26
3,2011-09-28T18:32:31.587,2200,Nice Question,False,243
3,2011-09-28T19:32:32.157,2201,Autobiographer,False,889
1,2011-09-29T07:18:36.030,2202,Fanatic,False,114
3,2011-09-29T07:23:36.210,2203,Teacher,False,886
2,2011-09-29T10:13:40.220,2204,Enthusiast,False,728
3,2011-09-29T12:59:11.310,2205,Peer Pressure,False,882
3,2011-09-29T14:44:40.333,2206,Student,False,891
2,2011-09-29T17:40:42.877,2207,Good Question,False,124
3,2011-09-30T06:10:34.433,2208,Student,False,897
3,2011-09-30T07:15:53.953,2209,Nice Answer,False,65
3,2011-09-30T07:15:53.967,2210,Nice Question,False,31
3,2011-09-30T07:15:53.983,2211,Nice Question,False,398
2,2011-09-30T07:26:04.543,2212,Enlightened,False,65
3,2011-09-30T15:06:52.520,2213,Scholar,False,891
3,2011-09-30T16:56:54.743,2214,Teacher,False,899
3,2011-09-30T18:36:58.697,2215,Teacher,False,876
3,2011-09-30T19:06:59.537,2216,Self-Learner,False,876
3,2011-09-30T20:17:00.983,2217,Editor,False,876
3,2011-09-30T20:27:00.843,2218,Autobiographer,False,591
3,2011-09-30T21:27:03.897,2219,Nice Question,False,489
3,2011-10-01T05:12:20.673,2221,Scholar,False,845
3,2011-10-01T06:47:32.210,2222,Scholar,False,874
3,2011-10-01T09:48:21.353,2223,Nice Answer,False,140
3,2011-10-01T10:53:36.287,2224,Editor,False,331
3,2011-10-01T11:58:50.703,2225,Editor,False,882
3,2011-10-01T14:49:43.543,2226,Nice Answer,False,790
3,2011-10-01T15:45:00.290,2227,Nice Question,False,693
3,2011-10-01T16:45:15.077,2228,Autobiographer,False,902
3,2011-10-01T16:45:15.497,2229,Supporter,False,902
2,2011-10-01T18:25:43.057,2230,Necromancer,False,899
3,2011-10-01T21:37:08.093,2231,Talkative,False,793
3,2011-10-02T04:21:43.920,2232,Autobiographer,False,906
3,2011-10-02T06:01:46.987,2233,Citizen Patrol,False,876
3,2011-10-02T07:01:49.603,2234,Student,False,904
3,2011-10-02T07:31:50.257,2235,Nice Question,False,693
3,2011-10-02T10:16:57.270,2236,Student,False,297
3,2011-10-02T11:16:57.483,2237,Nice Answer,False,793
3,2011-10-02T11:36:57.170,2238,Citizen Patrol,False,793
3,2011-10-02T11:41:58.520,2239,Nice Answer,False,104
3,2011-10-02T12:26:59.820,2240,Teacher,False,908
3,2011-10-02T12:36:59.710,2241,Supporter,False,910
3,2011-10-02T13:17:00.003,2242,Nice Answer,False,101
3,2011-10-02T15:02:00.160,2243,Autobiographer,False,911
3,2011-10-02T15:02:00.160,2244,Autobiographer,False,912
3,2011-10-02T15:02:00.160,2245,Autobiographer,False,913
3,2011-10-02T15:02:00.363,2246,Nice Answer,False,528
3,2011-10-02T15:07:00.183,2247,Autobiographer,False,916
3,2011-10-02T15:07:00.183,2248,Autobiographer,False,917
3,2011-10-02T15:17:00.370,2249,Popular Question,False,693
3,2011-10-02T15:22:00.143,2250,Autobiographer,False,918
3,2011-10-02T15:22:00.500,2251,Nice Question,False,53
3,2011-10-02T15:27:00.383,2253,Nice Question,False,92
3,2011-10-02T15:27:00.383,2254,Nice Question,False,108
3,2011-10-02T15:27:00.557,2255,Supporter,False,919
3,2011-10-02T15:47:00.227,2256,Editor,False,919
3,2011-10-02T15:47:00.537,2257,Supporter,False,920
3,2011-10-02T16:12:00.060,2258,Autobiographer,False,923
3,2011-10-02T17:02:00.120,2259,Autobiographer,False,924
3,2011-10-02T17:07:00.127,2260,Autobiographer,False,925
2,2011-10-02T17:12:00.180,2261,Enlightened,False,528
3,2011-10-02T17:37:00.063,2262,Analytical,False,926
3,2011-10-02T17:37:00.077,2263,Autobiographer,False,926
3,2011-10-02T17:37:00.140,2264,Citizen Patrol,False,926
3,2011-10-02T17:52:03.080,2265,Teacher,False,925
3,2011-10-02T17:57:03.103,2266,Teacher,False,918
3,2011-10-02T18:27:12.570,2267,Teacher,False,919
3,2011-10-02T18:57:22.473,2269,Supporter,False,918
3,2011-10-02T19:02:22.653,2270,Teacher,False,927
3,2011-10-02T19:07:22.583,2271,Nice Question,False,86
3,2011-10-02T19:42:42.417,2272,Supporter,False,297
3,2011-10-02T20:48:01.310,2273,Benefactor,False,876
3,2011-10-02T20:58:01.327,2274,Citizen Patrol,False,466
3,2011-10-02T21:08:01.653,2275,Student,False,793
3,2011-10-02T21:28:11.697,2277,Nice Question,False,101
3,2011-10-02T22:08:24.423,2278,Autobiographer,False,930
3,2011-10-02T22:13:28.817,2279,Supporter,False,930
3,2011-10-02T22:23:28.473,2280,Autobiographer,False,931
3,2011-10-02T22:37:53.427,2281,Quorum,False,793
1,2011-10-02T23:08:36.463,2282,Electorate,False,26
3,2011-10-03T00:54:36.103,2283,Supporter,False,933
3,2011-10-03T01:34:41.747,2284,Autobiographer,False,935
3,2011-10-03T01:34:41.793,2285,Citizen Patrol,False,935
3,2011-10-03T01:39:41.800,2286,Citizen Patrol,False,936
2,2011-10-03T01:44:46.987,2287,Notable Question,False,693
3,2011-10-03T06:10:24.067,2288,Autobiographer,False,938
3,2011-10-03T06:20:25.003,2289,Autobiographer,False,939
3,2011-10-03T07:35:27.987,2290,Teacher,False,940
3,2011-10-03T08:35:29.043,2291,Autobiographer,False,942
3,2011-10-03T08:35:29.837,2292,Supporter,False,942
3,2011-10-03T08:55:30.153,2293,Autobiographer,False,943
3,2011-10-03T10:55:34.990,2294,Synonymizer,False,140
3,2011-10-03T12:00:36.070,2295,Autobiographer,False,945
2,2011-10-03T12:20:37.517,2296,Necromancer,False,788
3,2011-10-03T13:15:38.970,2297,Nice Question,False,297
2,2011-10-03T13:20:39.537,2298,Good Answer,False,793
3,2011-10-03T13:25:39.310,2299,Announcer,False,108
3,2011-10-03T14:25:41.007,2300,Autobiographer,False,947
3,2011-10-03T14:25:41.820,2301,Supporter,False,947
3,2011-10-03T15:30:42.960,2302,Autobiographer,False,948
3,2011-10-03T15:55:43.823,2303,Supporter,False,778
3,2011-10-03T16:05:43.013,2304,Benefactor,False,396
3,2011-10-03T16:20:45.000,2305,Supporter,False,948
3,2011-10-03T16:30:44.500,2306,Nice Answer,False,918
3,2011-10-03T16:30:44.830,2307,Scholar,False,297
2,2011-10-03T16:35:44.290,2308,Enlightened,False,918
3,2011-10-03T16:35:45.100,2309,Teacher,False,948
3,2011-10-03T17:20:46.103,2310,Editor,False,264
3,2011-10-03T18:10:47.213,2311,Autobiographer,False,949
3,2011-10-03T18:15:48.110,2312,Supporter,False,949
3,2011-10-03T18:30:48.930,2313,Teacher,False,949
3,2011-10-03T18:35:49.060,2314,Supporter,False,940
2,2011-10-03T19:25:50.383,2316,Enthusiast,False,277
2,2011-10-03T19:25:50.383,2317,Enthusiast,False,583
3,2011-10-03T21:05:53.917,2318,Teacher,False,952
3,2011-10-03T22:05:55.020,2319,Autobiographer,False,953
3,2011-10-03T22:10:55.857,2320,Supporter,False,953
3,2011-10-03T23:22:37.283,2321,Citizen Patrol,False,820
3,2011-10-04T00:13:45.217,2322,Citizen Patrol,False,918
3,2011-10-04T03:30:50.643,2323,Nice Question,False,418
3,2011-10-04T06:31:41.813,2324,Announcer,False,101
3,2011-10-04T09:32:27.603,2325,Benefactor,False,140
3,2011-10-04T10:17:37.530,2326,Teacher,False,958
3,2011-10-04T11:02:52.243,2327,Student,False,943
3,2011-10-04T11:58:19.660,2328,Teacher,False,943
3,2011-10-04T14:23:52.967,2329,Scholar,False,943
3,2011-10-04T18:05:20.920,2330,Critic,False,248
3,2011-10-04T18:15:21.807,2331,Supporter,False,279
3,2011-10-04T20:36:06.400,2332,Nice Answer,False,26
2,2011-10-04T20:41:06.297,2333,Enlightened,False,26
3,2011-10-04T23:36:44.873,2334,Tag Editor,False,101
3,2011-10-04T23:36:44.873,2335,Tag Editor,False,788
1,2011-10-05T01:21:46.340,2336,Fanatic,False,190
2,2011-10-05T05:26:52.773,2337,Necromancer,False,466
2,2011-10-05T07:41:53.250,2338,Good Question,False,693
3,2011-10-05T08:06:53.440,2339,Nice Answer,False,760
3,2011-10-05T08:21:53.107,2340,Autobiographer,False,961
3,2011-10-05T08:26:53.127,2341,Analytical,False,961
3,2011-10-05T08:26:53.487,2342,Nice Question,False,60
3,2011-10-05T08:31:53.760,2343,Supporter,False,961
3,2011-10-05T09:11:53.540,2344,Nice Question,False,627
3,2011-10-05T10:51:54.030,2345,Autobiographer,False,387
3,2011-10-05T11:36:54.753,2346,Cleanup,False,101
3,2011-10-05T16:06:56.983,2347,Supporter,False,962
3,2011-10-05T16:56:57.167,2349,Autobiographer,False,963
3,2011-10-05T19:12:36.900,2350,Citizen Patrol,False,788
3,2011-10-05T19:27:37.530,2351,Self-Learner,False,449
3,2011-10-05T20:18:02.207,2352,Supporter,False,964
3,2011-10-05T20:23:01.887,2353,Nice Answer,False,820
3,2011-10-05T20:23:02.370,2354,Teacher,False,900
3,2011-10-05T20:28:01.363,2355,Citizen Patrol,False,60
3,2011-10-06T02:24:47.360,2356,Commentator,False,738
3,2011-10-06T06:05:46.800,2357,Teacher,False,963
3,2011-10-06T07:21:18.050,2358,Nice Question,False,99
3,2011-10-06T07:56:29.817,2359,Nice Question,False,101
3,2011-10-06T07:56:30.003,2360,Scholar,False,745
1,2011-10-06T12:32:42.070,2361,Electorate,False,19
2,2011-10-06T14:13:16.573,2362,Enlightened,False,101
3,2011-10-06T14:13:16.667,2363,Nice Answer,False,101
3,2011-10-06T16:03:58.573,2364,Teacher,False,884
3,2011-10-07T02:55:45.313,2365,Supporter,False,886
3,2011-10-07T10:00:49.053,2366,Autobiographer,False,968
3,2011-10-07T10:40:49.893,2367,Teacher,False,969
3,2011-10-07T10:55:49.823,2368,Teacher,False,968
3,2011-10-07T12:15:51.330,2369,Supporter,False,356
3,2011-10-07T13:25:50.840,2370,Autobiographer,False,970
3,2011-10-07T13:50:50.817,2371,Autobiographer,False,971
3,2011-10-07T15:51:02.990,2372,Student,False,972
3,2011-10-07T15:56:02.920,2373,Nice Question,False,580
3,2011-10-07T15:56:03.170,2374,Supporter,False,935
3,2011-10-07T16:16:02.780,2375,Autobiographer,False,973
3,2011-10-07T16:16:03.183,2376,Supporter,False,973
3,2011-10-07T16:21:14.237,2377,Autobiographer,False,966
3,2011-10-08T04:49:21.017,2378,Autobiographer,False,976
3,2011-10-08T06:04:23.703,2379,Student,False,976
3,2011-10-08T09:14:30.320,2380,Nice Answer,False,101
3,2011-10-08T09:24:30.740,2381,Teacher,False,977
3,2011-10-08T11:34:33.193,2382,Supporter,False,551
3,2011-10-08T11:34:33.240,2383,Teacher,False,975
3,2011-10-08T13:54:33.513,2384,Scholar,False,976
3,2011-10-08T13:54:33.607,2385,Supporter,False,976
3,2011-10-08T14:49:33.063,2386,Commentator,False,465
3,2011-10-08T22:26:07.043,2387,Autobiographer,False,978
3,2011-10-09T04:56:58.310,2388,Nice Answer,False,101
3,2011-10-09T05:17:05.250,2389,Investor,False,657
3,2011-10-09T05:32:13.023,2390,Suffrage,False,657
3,2011-10-09T12:04:05.840,2391,Nice Answer,False,101
3,2011-10-09T14:19:38.083,2392,Nice Answer,False,26
2,2011-10-09T15:40:07.117,2393,Enlightened,False,26
3,2011-10-09T20:01:33.697,2394,Teacher,False,982
3,2011-10-09T20:11:35.910,2395,Teacher,False,983
3,2011-10-09T20:46:48.660,2396,Teacher,False,984
2,2011-10-10T00:13:06.247,2397,Enthusiast,False,788
3,2011-10-10T04:23:34.883,2398,Autobiographer,False,986
3,2011-10-10T07:08:36.210,2399,Disciplined,False,101
3,2011-10-10T07:18:36.570,2400,Teacher,False,894
3,2011-10-10T08:18:36.160,2401,Editor,False,982
3,2011-10-10T08:18:36.533,2402,Supporter,False,987
1,2011-10-10T08:28:36.207,2403,Fanatic,False,140
3,2011-10-10T08:33:36.823,2404,Teacher,False,987
3,2011-10-10T10:08:36.767,2405,Tag Editor,False,793
3,2011-10-10T12:18:36.243,2406,Nice Answer,False,101
3,2011-10-10T12:38:36.740,2407,Supporter,False,982
3,2011-10-10T13:23:38.710,2408,Supporter,False,694
3,2011-10-10T14:03:40.320,2409,Student,False,968
3,2011-10-10T14:48:40.343,2410,Editor,False,968
3,2011-10-10T17:23:43.630,2411,Nice Question,False,140
3,2011-10-10T20:28:48.047,2412,Autobiographer,False,407
3,2011-10-10T21:49:20.927,2413,Supporter,False,444
3,2011-10-10T22:34:26.407,2414,Revival,False,101
3,2011-10-11T00:29:54.167,2415,Editor,False,984
3,2011-10-11T06:11:19.960,2416,Student,False,694
2,2011-10-11T06:16:25.863,2417,Enthusiast,False,793
2,2011-10-11T16:32:04.420,2418,Sportsmanship,False,108
3,2011-10-11T17:49:41.107,2419,Quorum,False,988
3,2011-10-11T19:07:08.283,2420,Student,False,989
3,2011-10-11T21:37:08.117,2421,Investor,False,693
2,2011-10-12T07:22:27.583,2422,Pundit,False,140
3,2011-10-12T07:22:27.913,2423,Teacher,False,992
3,2011-10-12T08:22:28.533,2424,Student,False,992
3,2011-10-12T08:32:29.250,2425,Nice Question,False,693
3,2011-10-12T14:32:33.120,2426,Nice Answer,False,108
3,2011-10-12T14:57:33.080,2427,Editor,False,120
3,2011-10-12T15:02:33.320,2428,Supporter,False,989
2,2011-10-12T16:02:35.080,2429,Enlightened,False,108
3,2011-10-12T18:37:35.310,2430,Student,False,994
3,2011-10-12T19:37:34.620,2431,Autobiographer,False,996
3,2011-10-12T19:37:34.620,2432,Autobiographer,False,997
3,2011-10-12T19:37:34.977,2433,Supporter,False,997
3,2011-10-12T23:03:02.333,2435,Autobiographer,False,998
3,2011-10-13T10:21:47.543,2436,Analytical,False,580
3,2011-10-13T11:42:04.637,2437,Autobiographer,False,999
3,2011-10-13T11:52:16.493,2438,Teacher,False,999
3,2011-10-13T17:33:31.333,2439,Autobiographer,False,1001
3,2011-10-13T19:59:15.100,2440,Nice Answer,False,984
3,2011-10-13T20:04:15.403,2441,Student,False,1002
3,2011-10-13T20:14:15.170,2442,Nice Answer,False,44
3,2011-10-13T20:19:23.803,2443,Editor,False,444
3,2011-10-13T20:19:24.177,2444,Supporter,False,1003
2,2011-10-13T20:29:23.850,2445,Enlightened,False,44
3,2011-10-13T22:55:04.687,2446,Supporter,False,992
3,2011-10-13T22:55:04.750,2447,Teacher,False,1000
3,2011-10-13T23:00:04.010,2448,Altruist,False,657
3,2011-10-14T02:51:50.710,2449,Commentator,False,580
3,2011-10-14T02:56:51.450,2450,Organizer,False,580
3,2011-10-14T07:22:51.763,2451,Student,False,428
3,2011-10-14T07:37:51.927,2452,Teacher,False,1004
3,2011-10-14T07:42:51.653,2453,Editor,False,994
3,2011-10-14T09:48:17.517,2454,Autobiographer,False,1005
3,2011-10-14T12:28:54.447,2455,Nice Answer,False,101
3,2011-10-14T12:28:54.447,2456,Nice Answer,False,101
3,2011-10-14T14:19:15.620,2457,Editor,False,402
3,2011-10-14T16:39:50.930,2458,Nice Answer,False,64
3,2011-10-14T21:20:21.953,2459,Scholar,False,968
3,2011-10-15T06:35:33.433,2460,Student,False,516
3,2011-10-15T07:50:35.070,2461,Student,False,1007
3,2011-10-15T10:05:37.907,2462,Supporter,False,943
3,2011-10-15T13:05:46.757,2463,Nice Answer,False,101
3,2011-10-15T19:22:45.010,2464,Teacher,False,1008
3,2011-10-16T00:19:20.517,2465,Teacher,False,1009
3,2011-10-16T12:37:56.210,2468,Student,False,266
3,2011-10-16T12:47:55.737,2469,Editor,False,266
3,2011-10-16T12:57:58.353,2470,Scholar,False,266
3,2011-10-16T13:58:13.490,2471,Editor,False,516
3,2011-10-16T17:19:09.103,2472,Supporter,False,1012
3,2011-10-16T17:44:16.510,2473,Critic,False,264
3,2011-10-16T18:29:25.063,2474,Student,False,1013
3,2011-10-16T19:29:50.650,2475,Student,False,159
3,2011-10-16T19:39:59.087,2476,Teacher,False,159
3,2011-10-16T21:00:16.083,2477,Autobiographer,False,1014
3,2011-10-16T21:10:24.667,2478,Teacher,False,1014
3,2011-10-16T22:05:33.693,2479,Nice Question,False,695
3,2011-10-16T22:15:40.570,2480,Nice Question,False,159
3,2011-10-16T22:15:41.023,2481,Teacher,False,1015
3,2011-10-16T22:45:41.290,2482,Supporter,False,304
3,2011-10-16T23:05:40.140,2483,Autobiographer,False,1016
3,2011-10-16T23:05:41.123,2484,Supporter,False,1016
3,2011-10-16T23:25:42.800,2485,Nice Question,False,140
3,2011-10-16T23:35:42.903,2486,Nice Question,False,140
2,2011-10-16T23:40:42.863,2487,Necromancer,False,693
3,2011-10-16T23:45:43.680,2488,Nice Answer,False,159
3,2011-10-17T01:55:47.510,2489,Autobiographer,False,1019
3,2011-10-17T01:55:48.367,2490,Supporter,False,1019
3,2011-10-17T02:00:48.530,2491,Supporter,False,1018
1,2011-10-17T02:45:49.717,2492,Electorate,False,108
3,2011-10-17T08:05:55.207,2493,Teacher,False,1021
3,2011-10-17T08:50:55.250,2494,Autobiographer,False,1023
3,2011-10-17T09:30:55.403,2495,Nice Answer,False,101
2,2011-10-17T10:30:55.390,2496,Enlightened,False,101
3,2011-10-17T10:45:55.640,2497,Scholar,False,801
3,2011-10-17T14:25:56.050,2498,Scholar,False,524
3,2011-10-17T14:55:55.520,2499,Supporter,False,963
3,2011-10-17T15:25:54.930,2500,Autobiographer,False,1025
3,2011-10-17T15:30:55.527,2501,Supporter,False,1025
3,2011-10-17T15:35:55.580,2502,Teacher,False,1025
2,2011-10-17T16:05:55.677,2503,Necromancer,False,140
2,2011-10-17T18:26:07.617,2504,Enlightened,False,159
3,2011-10-18T02:16:21.013,2505,Nice Question,False,418
3,2011-10-18T02:36:21.213,2506,Nice Answer,False,101
3,2011-10-18T09:21:21.407,2507,Nice Question,False,693
3,2011-10-18T16:58:04.313,2508,Commentator,False,793
3,2011-10-18T17:08:04.823,2509,Student,False,1028
3,2011-10-18T17:23:12.017,2510,Supporter,False,1029
3,2011-10-18T18:03:24.713,2511,Editor,False,1029
3,2011-10-18T18:33:38.427,2512,Student,False,1029
3,2011-10-18T19:58:58.333,2513,Nice Question,False,580
3,2011-10-18T21:04:02.427,2514,Teacher,False,849
3,2011-10-19T00:34:07.323,2515,Scholar,False,1029
